mission	roll	frame	Photo Date	Photo Time GMT	Center Point Lat	Center Point Lon	Nadir Lat	Nadir Lon	Spacecraft Altitude (nautical miles)	Lens mm	geon	feat	Clouds Percentage	Look Angle	Look Direction	Sun Azimuth	Sun Elevation Angle	camera	film	Camera (uncataloged)	caption	Features from Image Detectives (not NASA)	RecordType
ISS006	E	  21498	20030131	213523			51.8	-18.9	203	28	AURORA	AURORA BOREALIS	0	HO		284	-33	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21497	20030131	213345			51.4	-28.7	203	28	ATMOSPHERIC LIMB	ATMOSPHERIC LIMB, AURORA BOREALIS	0	HO		275	-27	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21496	20030131	213332			51.3	-30.0	203	28	ATMOSPHERIC LIMB	ATMOSPHERIC LIMB, AURORA BOREALIS	0	HO		274	-26	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21495	20030131	213326			51.2	-30.6	203	28	ATMOSPHERIC LIMB	ATMOSPHERIC LIMB, AURORA BOREALIS	0	HO		274	-26	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21494	20030131	213315			51.1	-31.7	203	28	ATMOSPHERIC LIMB	ATMOSPHERIC LIMB, AURORA BOREALIS	0	HO		273	-25	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21493	20030131	213303			51.0	-32.8	203	28	ATMOSPHERIC LIMB	ATMOSPHERIC LIMB, AURORA BOREALIS	0	HO		272	-24	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21492	20030131	213252			50.8	-33.9	203	28	ATMOSPHERIC LIMB	ATMOSPHERIC LIMB, AURORA BOREALIS	0	HO		271	-23	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21490	20030126	062636			38.5	-67.5	206	58	AURORA	AURORA BOREALIS, AIRGLOW, LIGHTS, BLUR		HO		57	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21488	20030126	062434			43.1	-75.5	205	58	AURORA	AURORA BOREALIS		HO	SE	37	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21487	20030126	062406			44.0	-77.6	205	58	AURORA	AURORA BOREALIS	0	HO		32	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21486	20030126	062350			44.5	-78.7	205	58	AURORA	AURORA BOREALIS		HO		29	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21485	20030126	062331			45.2	-80.2	205	58	AURORA	AURORA BOREALIS	0	HO		26	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21484	20030126	062252			46.3	-83.2	205	58	AURORA	AURORA BOREALIS	0	HO		19	-62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21483	20030126	061859			51.1	-104.1	204	58	AURORA	AURORA BOREALIS		HO		338	-56	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21482	20030126	061843			51.3	-105.7	204	58	AURORA	AURORA BOREALIS		HO		336	-56	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21481	20030126	061829			51.4	-107.1	204	58	AURORA	AURORA BOREALIS		HO		333	-55	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21480	20030126	061758			51.6	-110.2	204	58	AURORA	AURORA BOREALIS		HO		329	-54	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21479	20030126	061700			51.8	-116.0	204	58	AURORA	AURORA BOREALIS		HO		320	-52	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21478	20030126	061615			51.7	-120.5	204	58	AURORA	AURORA BOREALIS	0	HO		314	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21477	20030125	054822			43.0	-60.1	205	58	AURORA	AURORA BOREALIS		HO		48	-59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21476	20030125	054735			44.6	-63.5	205	58	AURORA	AURORA BOREALIS		HO		40	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21475	20030125	054615			47.0	-69.8	205	58	AURORA	AURORA BOREALIS	0	HO		27	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21474	20030125	054538			47.9	-72.9	205	58	AURORA	AURORA BOREALIS		HO		20	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21473	20030125	054523			48.3	-74.2	204	58	AURORA	AURORA BOREALIS		HO		17	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21472	20030125	054511			48.6	-75.3	204	58	AURORA	AURORA BOREALIS		HO		15	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21471	20030125	054458			48.9	-76.4	204	58	AURORA	AURORA BOREALIS		HO		13	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21470	20030125	054444			49.2	-77.7	204	58	AURORA	AURORA BOREALIS		HO		10	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21469	20030125	054432			49.4	-78.7	204	58	AURORA	AURORA BOREALIS		HO		8	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21468	20030125	054420			49.7	-79.8	204	58	AURORA	AURORA BOREALIS		HO		6	-59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21467	20030125	054410			49.8	-80.8	204	58	AURORA	AURORA BOREALIS		HO		4	-59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21466	20030125	054359			50.0	-81.8	204	58	AURORA	AURORA BOREALIS		HO		2	-59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21465	20030125	054340			50.4	-83.6	204	58	AURORA	AURORA BOREALIS	0	HO		359	-59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21464	20030125	054328			50.5	-84.7	204	58	AURORA	AURORA BOREALIS		HO	SE	357	-59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21463	20030125	054312			50.8	-86.2	204	58	AURORA	AURORA BOREALIS		HO	SE	354	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21462	20030125	054302			50.9	-87.2	204	58	AURORA	AURORA BOREALIS	0	HO	SE	352	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21454	20030125	041854			36.5	-25.9	206	58	AURORA	AURORA BOREALIS		HO		71	-54	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21453	20030125	041842			37.0	-26.6	206	58	AURORA	AURORA BOREALIS		HO		70	-55	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21452	20030125	041749			39.2	-29.8	206	58	AURORA	AURORA BOREALIS		HO		63	-56	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21451	20030125	041737			39.6	-30.6	206	58	AURORA	AURORA BOREALIS		HO		61	-57	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21450	20030125	041730			39.9	-31.0	206	58	AURORA	AURORA BOREALIS		HO		60	-57	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21449	20030125	041715			40.5	-32.0	205	58	AURORA	AURORA BOREALIS	0	HO		58	-57	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21448	20030125	041705			40.9	-32.6	205	58	AURORA	AURORA BOREALIS		HO		57	-57	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21447	20030125	041655			41.2	-33.3	205	58	AURORA	AURORA BOREALIS		HO		56	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21446	20030125	041645			41.6	-34.0	205	58	AURORA	AURORA BOREALIS		HO		54	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21445	20030125	041558			43.3	-37.2	205	28	AURORA	AURORA BOREALIS	0	HO		47	-59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21444	20030125	041541			43.8	-38.5	205	28	AURORA	AURORA BOREALIS		HO		44	-59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21443	20030125	041531			44.2	-39.2	205	28	AURORA	AURORA BOREALIS	0	HO		43	-59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21442	20030125	041520			44.5	-40.0	205	28	AURORA	AURORA BOREALIS	0	HO		41	-59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21441	20030125	041510			44.9	-40.8	205	28	AURORA	AURORA BOREALIS	0	HO		39	-59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21440	20030125	041454			45.4	-42.0	205	28	AURORA	AURORA BOREALIS	0	HO	SE	37	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21439	20030125	041438			45.8	-43.3	205	28	AURORA	AURORA BOREALIS	0	HO	SE	34	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21438	20030125	041425			46.2	-44.3	205	28	AURORA	AURORA BOREALIS	0	HO	SE	32	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21437	20030125	041414			46.5	-45.2	205	28	AURORA	AURORA BOREALIS	0	HO	SE	30	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21436	20030125	041315			48.1	-50.1	205	58	AURORA	AURORA BOREALIS		HO	SE	20	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21435	20030125	041304			48.4	-51.0	204	58	AURORA	AURORA BOREALIS		HO	SE	18	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21434	20030125	041250			48.7	-52.3	204	58	AURORA	AURORA BOREALIS		HO	SE	15	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21433	20030125	041240			48.9	-53.1	204	58	AURORA	AURORA BOREALIS		HO	SE	13	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21432	20030125	041227			49.2	-54.3	204	58	AURORA	AURORA BOREALIS		HO	SE	11	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21431	20030125	041215			49.4	-55.4	204	58	AURORA	AURORA BOREALIS		HO	SE	9	-60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21430	20030125	041112			50.5	-61.2	204	58	AURORA	AURORA BOREALIS		HO	SE	357	-59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21429	20030125	041057			50.8	-62.7	204	58	AURORA	AURORA BOREALIS		HO	SE	355	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21428	20030125	041047			50.9	-63.6	204	58	AURORA	AURORA BOREALIS		HO	SE	353	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21427	20030125	041037			51.0	-64.6	204	58	AURORA	AURORA BOREALIS		HO	SE	351	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21426	20030125	041030			51.1	-65.3	204	58	AURORA	AURORA BOREALIS		HO	SE	350	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21425	20030125	041019			51.2	-66.4	204	58	AURORA	AURORA BOREALIS		HO	SE	348	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21424	20030125	041008			51.3	-67.5	204	58	AURORA	AURORA BOREALIS		HO	SE	346	-57	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21423	20030125	040958			51.4	-68.4	204	58	AURORA	AURORA BOREALIS		HO	SE	344	-57	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21422	20030123	060545			47.1	-63.3	205	58	AURORA	AURORA BOREALIS		HO	SE	46	-56	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21421	20030123	060537			47.3	-63.9	205	58	AURORA	AURORA BOREALIS		HO	SE	44	-56	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21420	20030123	060455			48.4	-67.5	205	58	AURORA	AURORA BOREALIS		HO	SE	38	-57	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21419	20030122	053041			44.9	-42.0	205	58	AURORA	AURORA BOREALIS		HO	SE	64	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21418	20030122	053028			45.3	-43.0	205	58	AURORA	AURORA BOREALIS		HO	SE	62	-51	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21417	20030122	053019			45.6	-43.7	205	58	AURORA	AURORA BOREALIS		HO	SE	61	-51	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21416	20030122	053004			46.0	-44.9	205	58	AURORA	AURORA BOREALIS		HO	SE	59	-51	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21415	20030122	052950			46.4	-46.0	205	58	AURORA	AURORA BOREALIS		HO	SE	58	-52	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21414	20030122	052912			47.5	-49.1	205	58	AURORA	AURORA BOREALIS		HO	SE	52	-53	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21413	20030122	052828			48.5	-52.9	205	58	AURORA	AURORA BOREALIS		HO	SE	46	-54	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21412	20030122	052814			48.9	-54.1	205	58	AURORA	AURORA BOREALIS		HO	SE	44	-55	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21411	20030122	052806			49.0	-54.8	205	58	AURORA	AURORA BOREALIS		HO	SE	43	-55	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21410	20030122	052757			49.2	-55.6	205	58	AURORA	AURORA BOREALIS		HO	SE	41	-55	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21409	20030122	052715			50.0	-59.4	205	58	AURORA	AURORA BOREALIS		HO	SE	34	-56	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21408	20030122	052705			50.2	-60.4	205	58	AURORA	AURORA BOREALIS		HO	SE	33	-56	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21407	20030122	052638			50.6	-62.9	205	58	AURORA	AURORA BOREALIS		HO	SE	28	-57	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21406	20030122	052624			50.8	-64.3	205	58	AURORA	AURORA BOREALIS		HO	SE	26	-57	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21405	20030122	052558			51.1	-66.8	204	58	AURORA	AURORA BOREALIS		HO	SE	21	-57	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21404	20030122	052518			51.5	-70.8	204	28	AURORA	AURORA BOREALIS		HO	SE	14	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21403	20030122	052509			51.6	-71.6	204	28	AURORA	AURORA BOREALIS		HO	SE	12	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21402	20030122	052455			51.6	-73.0	204	28	AURORA	AURORA BOREALIS		HO	SE	9	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21401	20030122	052441			51.7	-74.5	204	28	AURORA	AURORA BOREALIS		HO	SE	7	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21400	20030122	052430			51.7	-75.6	204	28	AURORA	AURORA BOREALIS		HO	SE	5	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21399	20030122	052316			51.7	-83.0	204	58	AURORA	AURORA BOREALIS		HO	SE	351	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21398	20030122	052303			51.7	-84.3	204	58	AURORA	AURORA BOREALIS		HO	SE	349	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21397	20030122	052251			51.6	-85.5	204	58	AURORA	AURORA BOREALIS		HO	SE	346	-58	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21396	20030122	052222			51.4	-88.4	204	58	AURORA	AURORA BOREALIS		HO	SE	341	-57	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21388	20030118	090928			50.9	-97.7	205	28	AURORA	AURORA BOREALIS, AIRGLOW	6	HO		58	-48	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21387	20030118	090908			51.2	-99.6	205	28	AURORA	AURORA BOREALIS, AIRGLOW	9	HO		55	-49	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21386	20030118	090847			51.4	-101.7	205	28	AURORA	AURORA BOREALIS, LIGHTNING	100	HO	SE	52	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  21385	20030118	090829			51.5	-103.5	205	28	AURORA	AURORA BOREALIS, LIGHTNING	100	HO	E	50	-51	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  18389	20030117	083647			45.8	-61.6	206	58	AURORA	AURORA BOREALIS, EARTH LIMB		HO	SE	88	-32	Nikon D1 Electronic Still Camera	2000E: 2000 x 1312 pixel CCD, RGBG imager color filter				CatalogedWithoutCenterPoint
ISS006	E	  18388	20030117	083734			44.3	-58.0	207	58	AURORA	AURORA BOREALIS, EARTH LIMB		HO	SE	91	-29	Nikon D1 Electronic Still Camera	2000E: 2000 x 1312 pixel CCD, RGBG imager color filter				CatalogedWithoutCenterPoint
ISS006	E	  18387	20030117	083610			46.8	-64.5	206	58	AURORA	AURORA BOREALIS, EARTH LIMB		HO	SE	85	-34	Nikon D1 Electronic Still Camera	2000E: 2000 x 1312 pixel CCD, RGBG imager color filter				CatalogedWithoutCenterPoint
